"study_id","estimand_id","target","k","removal_fraction","direction","beta_original","beta_mis","delta_mis","abs_delta_mis","relative_change_mis","valid_mis","refit_error_mis","nested_mis","mis_positions","mis_ids","N","beta_after","delta_beta","abs_delta_beta","relative_change","nested","valid_refit","refit_error"
"10_TPoI","tableA5_price_support_distribution_information","T1",1,0.000549752611324904,"Increase",-0.116782146310028,-0.115167972219977,0.00161417409005028,0.00161417409005028,0.0138220964509853,TRUE,,,"4","6",1819,-0.115167972219977,0.00161417409005028,0.00161417409005028,0.0138220964509853,,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",2,0.00109950522264981,"Increase",-0.116782146310028,-0.113546219847823,0.00323592646220497,0.00323592646220497,0.0277090853734987,TRUE,,TRUE,"4;7","6;10",1819,-0.113546219847823,0.00323592646220497,0.00323592646220497,0.0277090853734987,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",3,0.00164925783397471,"Increase",-0.116782146310028,-0.111916835699796,0.00486531061023204,0.00486531061023204,0.0416614248321473,TRUE,,TRUE,"4;7;18","6;10;27",1819,-0.111916835699796,0.00486531061023204,0.00486531061023204,0.0416614248321473,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",4,0.00219901044529962,"Increase",-0.116782146310028,-0.110279765777487,0.0065023805325411,0.0065023805325411,0.0556795772127606,TRUE,,TRUE,"4;7;18;45","6;10;27;60",1819,-0.110279765777487,0.0065023805325411,0.0065023805325411,0.0556795772127606,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",5,0.00274876305662452,"Increase",-0.116782146310028,-0.10863495557186,0.00814719073816722,0.00814719073816722,0.0697640092736303,TRUE,,TRUE,"4;7;18;45;49","6;10;27;60;66",1819,-0.10863495557186,0.00814719073816722,0.00814719073816722,0.0697640092736303,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",6,0.00329851566794942,"Increase",-0.116782146310028,-0.106982350057193,0.0097997962528345,0.0097997962528345,0.0839151921974312,TRUE,,TRUE,"4;7;18;45;49;59","6;10;27;60;66;79",1819,-0.106982350057193,0.0097997962528345,0.0097997962528345,0.0839151921974312,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",7,0.00384826827927433,"Increase",-0.116782146310028,-0.105321893684994,0.011460252625034,0.011460252625034,0.0981336016432673,TRUE,,TRUE,"4;7;18;45;49;59;62","6;10;27;60;66;79;84",1819,-0.105321893684994,0.011460252625034,0.011460252625034,0.0981336016432673,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",8,0.00439802089059923,"Increase",-0.116782146310028,-0.103653530377668,0.0131286159323597,0.0131286159323597,0.112419717800926,TRUE,,TRUE,"4;7;18;45;49;59;62;74","6;10;27;60;66;79;84;97",1819,-0.103653530377668,0.0131286159323597,0.0131286159323597,0.112419717800926,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",9,0.00494777350192413,"Increase",-0.116782146310028,-0.101977203522342,0.0148049427876854,0.0148049427876854,0.126774025443769,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91","6;10;27;60;66;79;84;97;118",1819,-0.101977203522342,0.0148049427876854,0.0148049427876854,0.126774025443769,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",10,0.00549752611324904,"Increase",-0.116782146310028,-0.100292855964361,0.0164892903456669,0.0164892903456669,0.141197013984414,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93","6;10;27;60;66;79;84;97;118;122",1819,-0.100292855964361,0.0164892903456669,0.0164892903456669,0.141197013984414,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",11,0.00604727872457394,"Increase",-0.116782146310028,-0.0986004300008288,0.0181817163091989,0.0181817163091989,0.155689177530022,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100","6;10;27;60;66;79;84;97;118;122;131",1819,-0.0986004300008288,0.0181817163091989,0.0181817163091989,0.155689177530022,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",12,0.00659703133589885,"Increase",-0.116782146310028,-0.096899867374007,0.0198822789360207,0.0198822789360207,0.17025101493886,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104","6;10;27;60;66;79;84;97;118;122;131;137",1819,-0.096899867374007,0.0198822789360207,0.0198822789360207,0.17025101493886,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",13,0.00714678394722375,"Increase",-0.116782146310028,-0.0951911092646456,0.0215910370453821,0.0215910370453821,0.184883029877386,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114","6;10;27;60;66;79;84;97;118;122;131;137;148",1819,-0.0951911092646456,0.0215910370453821,0.0215910370453821,0.184883029877386,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",14,0.00769653655854865,"Increase",-0.116782146310028,-0.0934740962851926,0.023308050024835,0.023308050024835,0.199585730878399,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119","6;10;27;60;66;79;84;97;118;122;131;137;148;153",1819,-0.0934740962851926,0.023308050024835,0.023308050024835,0.199585730878399,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",15,0.00824628916987356,"Increase",-0.116782146310028,-0.0917487684729068,0.0250333778371208,0.0250333778371208,0.214359631400021,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158",1819,-0.0917487684729068,0.0250333778371208,0.0250333778371208,0.214359631400021,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",16,0.00879604178119846,"Increase",-0.116782146310028,-0.0900150652828919,0.0267670810271358,0.0267670810271358,0.229205249885336,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216",1819,-0.0900150652828919,0.0267670810271358,0.0267670810271358,0.229205249885336,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",17,0.00934579439252336,"Increase",-0.116782146310028,-0.0882729255810037,0.028509220729024,0.028509220729024,0.244123109823132,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221",1819,-0.0882729255810037,0.028509220729024,0.028509220729024,0.244123109823132,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",18,0.00989554700384827,"Increase",-0.116782146310028,-0.0865222876366703,0.0302598586733574,0.0302598586733574,0.25911373980938,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236",1819,-0.0865222876366703,0.0302598586733574,0.0302598586733574,0.25911373980938,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",19,0.0104452996151732,"Increase",-0.116782146310028,-0.0847630891155904,0.0320190571944373,0.0320190571944373,0.274177673609754,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274",1819,-0.0847630891155904,0.0320190571944373,0.0320190571944373,0.274177673609754,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",20,0.0109950522264981,"Increase",-0.116782146310028,-0.0829952670723441,0.0337868792376836,0.0337868792376836,0.289315450222912,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276",1819,-0.0829952670723441,0.0337868792376836,0.0337868792376836,0.289315450222912,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",21,0.011544804837823,"Increase",-0.116782146310028,-0.0812187579428936,0.035563388367134,0.035563388367134,0.304527613944704,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278",1819,-0.0812187579428936,0.035563388367134,0.035563388367134,0.304527613944704,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",22,0.0120945574491479,"Increase",-0.116782146310028,-0.079433497536946,0.0373486487730817,0.0373486487730817,0.319814714433577,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220;224","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278;284",1819,-0.079433497536946,0.0373486487730817,0.0373486487730817,0.319814714433577,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",23,0.0126443100604728,"Increase",-0.116782146310028,-0.0776394210302231,0.0391427252798045,0.0391427252798045,0.335177306776759,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220;224;226","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278;284;286",1819,-0.0776394210302231,0.0391427252798045,0.0391427252798045,0.335177306776759,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",24,0.0131940626717977,"Increase",-0.116782146310028,-0.0758364629566415,0.0409456833533862,0.0409456833533862,0.350615951557232,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220;224;226;227","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278;284;286;287",1819,-0.0758364629566415,0.0409456833533862,0.0409456833533862,0.350615951557232,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",25,0.0137438152831226,"Increase",-0.116782146310028,-0.0740245572003038,0.0427575891097239,0.0427575891097239,0.366131214922297,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220;224;226;227;239","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278;284;286;287;300",1819,-0.0740245572003038,0.0427575891097239,0.0427575891097239,0.366131214922297,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",26,0.0142935678944475,"Increase",-0.116782146310028,-0.0722036369874741,0.0445785093225536,0.0445785093225536,0.381723668652301,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220;224;226;227;239;245","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278;284;286;287;300;309",1819,-0.0722036369874741,0.0445785093225536,0.0445785093225536,0.381723668652301,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",27,0.0148433205057724,"Increase",-0.116782146310028,-0.0703736348783213,0.0464085114317064,0.0464085114317064,0.397393890231331,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220;224;226;227;239;245;269","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278;284;286;287;300;309;344",1819,-0.0703736348783213,0.0464085114317064,0.0464085114317064,0.397393890231331,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",28,0.0153930731170973,"Increase",-0.116782146310028,-0.0685344827586195,0.0482476635514082,0.0482476635514082,0.413142462918284,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220;224;226;227;239;245;269;283","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278;284;286;287;300;309;344;361",1819,-0.0685344827586195,0.0482476635514082,0.0482476635514082,0.413142462918284,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",29,0.0159428257284222,"Increase",-0.116782146310028,-0.0666861118313029,0.0500960344787247,0.0500960344787247,0.428969975819182,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220;224;226;227;239;245;269;283;290","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278;284;286;287;300;309;344;361;370",1819,-0.0666861118313029,0.0500960344787247,0.0500960344787247,0.428969975819182,TRUE,TRUE,
"10_TPoI","tableA5_price_support_distribution_information","T1",30,0.0164925783397471,"Increase",-0.116782146310028,-0.064828452607869,0.0519536937021587,0.0519536937021587,0.44487702396079,TRUE,,TRUE,"4;7;18;45;49;59;62;74;91;93;100;104;114;119;123;166;169;183;216;218;220;224;226;227;239;245;269;283;290;292","6;10;27;60;66;79;84;97;118;122;131;137;148;153;158;216;221;236;274;276;278;284;286;287;300;309;344;361;370;372",1819,-0.064828452607869,0.0519536937021587,0.0519536937021587,0.44487702396079,TRUE,TRUE,
