"model","outcome","term","estimate","std.error","statistic","p.value","n","control_mean","fixed_effects","notes"
"Table6_lnmarketsales","lnmarketsales","interpostm",0.0645572632761054,0.0468285076416067,1.37858895205849,0.172013679107358,234,9.12385412954515,"Market FE + Post",
"Table6_marketprofit","marketprofit","interpostm",55.7197237337637,127.980310306104,0.435377313904717,0.664506559459348,234,2089.54308072982,"Market FE + Post",
"Table6_lnmarketlabor","lnmarketlabor","interpostm",0.0517895922697586,0.0391209976398817,1.32383107267597,0.189475937616102,234,5.55990960521083,"Market FE + Post",
"Table6_marketshut","marketshut","interpostm",-0.0721329032301429,0.0274429013032924,-2.6284722024449,0.0103492131275272,234,0,"Market FE + Post",
"Table6_marketrenno","marketrenno","interpostm",0.162455631127768,0.0294701085568108,5.51255625050023,0.000000453401169399415,234,0.110560648563889,"Market FE + Post",
"Table6_marketnew","marketnew","interpostm",0.145746873298381,0.0203300124223159,7.1690498889414,0.000000000397159624894043,234,0.0670915854373767,"Market FE + Post",
"Table6_marketeduc","marketeduc","interpostm",0.0519292393543597,0.031295932887974,1.65929673802165,0.101123955052211,78,0.129046600477229,"No","Analytic weights: townsize"
"Table6_wmarketprice","wmarketprice","interpostm",-0.0663989985655036,0.0455051154610419,-1.45915460037343,0.148590124301177,78,1.60343665845932,"No",
"Table6_marketsat","marketsat","interpostm",0.384526130270486,0.0606837930597091,6.33655397730554,0.0000000145500615079851,78,0.0245715429435574,"No",
