"id_village_grp","c9_member","c10_hh","c15_clasify","final_heterocast:Scheduled Caste/Scheduled Tribe","final_heterocast:Other Backward Class","final_heterocast:Minority","final_heterocast:General","final_heterocast:Dont have a caste group","final_heterocast:Other","final_heterocast:Dont know","final_heterorelig:Hinduism","final_heterorelig:Islam","final_heterorelig:Christianity","final_heterorelig:Buddhism","final_heterorelig:Sikhism","final_heterorelig:Jainism","final_heterorelig:Other","final_heterorelig:Don’t know","a1_5_literate","final_hetero_bisSingle","final_hetero_bisMarried, living with spouse,","final_hetero_bisMarried, not living with spouse","final_hetero_bisSeparated/Divorce,","final_hetero_bisWidow/Widower","final_hetero_bisDon’t know","final_hetero_bisNA","educ_0","educ_1","educ_2","educ_3","educ_4","educ_other","d1_ab3_vacc_num","d1_ab1_tot_inj","d3_ab3_vacc_num","d3_ab1_tot_inj","d5_ab1_poliodrops","d5_ab3_num_drops","d7_ab1_receive_card","more_than_5_vacc","measles_by_age_15_months","measles_ever"
"2_01_06_V03Y_0",0,0.0588235294117647,4.05882352941176,0.176470588235294,0,0,0.764705882352941,0,0,0.0588235294117647,1,0,0,0,0,0,0,0,0.824324324324324,0.0707070707070707,0.585858585858586,0.0101010101010101,0,0.0303030303030303,0,0.303030303030303,0.161616161616162,0.0606060606060606,0.0909090909090909,0.262626262626263,0.171717171717172,0.252525252525253,2.52941176470588,4.52941176470588,5.05882352941176,6.58823529411765,1,3,0.647058823529412,0.588235294117647,0.4375,0.588235294117647
"2_02_01_V01Y_0",0.15,0.15,2.6,0.35,0.55,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0.827160493827161,0.0353982300884956,0.530973451327434,0,0.00884955752212389,0.0265486725663717,0,0.398230088495575,0.132743362831858,0.079646017699115,0.132743362831858,0.36283185840708,0.00884955752212389,0.283185840707965,2.375,4,4.4375,7.25,1,3,1,0.4375,0.266666666666667,0.333333333333333
"2_02_01_V02Y_0",0.125,0.1875,3.75,0.125,0.375,0,0.25,0,0,0.25,0.875,0.0625,0,0,0,0,0,0.0625,0.794117647058823,0.0102040816326531,0.551020408163265,0,0,0.0102040816326531,0,0.428571428571429,0.142857142857143,0.122448979591837,0.0918367346938776,0.224489795918367,0.112244897959184,0.306122448979592,2.375,2.4375,5.1875,11.625,1,3,1,0.5,0.2,0.375
"2_02_01_V03Y_0",0.0588235294117647,0.0588235294117647,3.94117647058824,0.0588235294117647,0.352941176470588,0,0.588235294117647,0,0,0,1,0,0,0,0,0,0,0,0.871794871794872,0.0294117647058824,0.529411764705882,0,0,0.0882352941176471,0,0.352941176470588,0.0980392156862745,0.0882352941176471,0.107843137254902,0.303921568627451,0.166666666666667,0.235294117647059,2.82352941176471,2.82352941176471,4.64705882352941,4.88235294117647,1,3,1,0.470588235294118,0.266666666666667,0.375
"2_02_03_V01Y_0",0,0.0526315789473684,3.31578947368421,0.105263157894737,0.105263157894737,0,0.684210526315789,0,0,0.105263157894737,1,0,0,0,0,0,0,0,0.795180722891566,0.0350877192982456,0.596491228070175,0,0,0.0263157894736842,0,0.342105263157895,0.149122807017544,0.0526315789473684,0.131578947368421,0.280701754385965,0.114035087719298,0.271929824561404,2.21052631578947,4.78947368421053,4.31578947368421,7.68421052631579,1,3,0.941176470588235,0.368421052631579,0.235294117647059,0.277777777777778
"2_02_06_V02Y_0",0,0.0555555555555556,3.44444444444444,0.0555555555555556,0.944444444444444,0,0,0,0,0,1,0,0,0,0,0,0,0,0.888888888888889,0.0277777777777778,0.518518518518518,0,0,0.0648148148148148,0,0.388888888888889,0.0925925925925926,0.111111111111111,0.185185185185185,0.314814814814815,0.0462962962962963,0.25,2.41176470588235,5.52941176470588,3.94117647058824,7.35294117647059,1,3,0.941176470588235,0.352941176470588,0.176470588235294,0.352941176470588
"2_02_06_V05Y_0",0,0.125,3.6875,0.375,0.125,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0.789473684210526,0.0660377358490566,0.528301886792453,0,0.00943396226415094,0.0188679245283019,0,0.377358490566038,0.150943396226415,0.0566037735849057,0.141509433962264,0.311320754716981,0.0566037735849057,0.283018867924528,2.07142857142857,2.28571428571429,3.8125,7.5625,1,3,1,0.3125,0.133333333333333,0.3125
"2_02_06_V06Y_0",0.117647058823529,0.0588235294117647,2.52941176470588,0.352941176470588,0,0,0.294117647058824,0,0,0.352941176470588,1,0,0,0,0,0,0,0,0.786885245901639,0.0337078651685393,0.449438202247191,0,0,0.0224719101123595,0,0.49438202247191,0.146067415730337,0.146067415730337,0.134831460674157,0.224719101123595,0.0337078651685393,0.314606741573034,2.4375,3.6875,3.41176470588235,7.76470588235294,1,3,0.823529411764706,0.117647058823529,0,0.0588235294117647
"2_03_01_V01Y_0",0.0555555555555556,0.222222222222222,3.16666666666667,0.222222222222222,0.111111111111111,0,0.333333333333333,0,0,0.333333333333333,0.888888888888889,0,0,0,0,0,0,0.111111111111111,0.897435897435897,0.0275229357798165,0.495412844036697,0,0,0.036697247706422,0,0.440366972477064,0.0917431192660551,0.128440366972477,0.192660550458716,0.211009174311927,0.0825688073394495,0.284403669724771,2.27777777777778,3,4.44444444444444,8.55555555555556,1,3,1,0.611111111111111,0.235294117647059,0.5
"2_03_01_V02Y_0",0.0555555555555556,0.0555555555555556,3.83333333333333,0,0.166666666666667,0,0.777777777777778,0,0,0.0555555555555556,1,0,0,0,0,0,0,0,0.797752808988764,0.0431034482758621,0.53448275862069,0,0.0172413793103448,0.0517241379310345,0,0.353448275862069,0.155172413793103,0.0862068965517241,0.137931034482759,0.275862068965517,0.112068965517241,0.232758620689655,2.44444444444444,2.66666666666667,4.66666666666667,4.72222222222222,1,3,0.944444444444444,0.388888888888889,0.0555555555555556,0.277777777777778
"2_03_02_V01Y_0",0,0.136363636363636,3.27272727272727,0.227272727272727,0.409090909090909,0,0.227272727272727,0,0,0.136363636363636,0.909090909090909,0,0,0,0,0,0,0.0909090909090909,0.839506172839506,0.0555555555555556,0.592592592592593,0,0,0.0555555555555556,0,0.296296296296296,0.138888888888889,0.0462962962962963,0.138888888888889,0.194444444444444,0.231481481481481,0.240740740740741,2.05263157894737,3.52631578947368,4.57894736842105,7.73684210526316,1,3,1,0.526315789473684,0.266666666666667,0.444444444444444
"2_03_03_V02Y_0",0,0,3.625,0.125,0,0,0.75,0,0,0.125,0.9375,0,0,0,0,0,0,0.0625,0.852459016393443,0.0444444444444444,0.577777777777778,0,0,0.0111111111111111,0,0.366666666666667,0.111111111111111,0.0444444444444444,0.122222222222222,0.255555555555556,0.111111111111111,0.355555555555556,2.375,3.6875,4.625,5.375,1,3,0.9375,0.375,0.1875,0.3125
"2_03_03_V03Y_0",0,0.352941176470588,4.47058823529412,0.176470588235294,0.352941176470588,0,0.470588235294118,0,0,0,1,0,0,0,0,0,0,0,0.866666666666667,0.0737704918032787,0.475409836065574,0,0,0.0491803278688525,0,0.401639344262295,0.0983606557377049,0.0901639344262295,0.213114754098361,0.262295081967213,0.0737704918032787,0.254098360655738,2.41176470588235,2.47058823529412,4.29411764705882,4.52941176470588,1,3,1,0.352941176470588,0.133333333333333,0.352941176470588
"2_03_04_V02Y_0",0,0.166666666666667,3.11111111111111,0.0555555555555556,0.333333333333333,0.0555555555555556,0.5,0,0,0.0555555555555556,1,0,0,0,0,0,0,0,0.768115942028985,0.0531914893617021,0.638297872340426,0,0,0.0106382978723404,0,0.297872340425532,0.170212765957447,0.0425531914893617,0.117021276595745,0.308510638297872,0.0851063829787234,0.265957446808511,2.17647058823529,3.77777777777778,4.33333333333333,6.66666666666667,1,3,0.944444444444444,0.444444444444444,0.111111111111111,0.444444444444444
"2_03_04_V03Y_0",0.133333333333333,0.142857142857143,3.93333333333333,0,0.266666666666667,0.133333333333333,0.466666666666667,0,0,0.133333333333333,0.866666666666667,0.0666666666666667,0,0,0,0,0,0.0666666666666667,0.835443037974684,0.0495049504950495,0.514851485148515,0,0,0.0396039603960396,0,0.396039603960396,0.128712871287129,0.0891089108910891,0.217821782178218,0.277227722772277,0.0693069306930693,0.217821782178218,2.21428571428571,6.2,3.85714285714286,7.6,1,3,0.866666666666667,0.285714285714286,0.1,0.0769230769230769
"2_04_01_V01Y_0",0.0588235294117647,0.147058823529412,3.94444444444444,0.0833333333333333,0.0277777777777778,0,0.638888888888889,0,0,0.25,1,0,0,0,0,0,0,0,0.785185185185185,0.031413612565445,0.565445026178011,0,0,0.06282722513089,0,0.340314136125654,0.151832460732984,0.0418848167539267,0.0994764397905759,0.267015706806283,0.141361256544503,0.293193717277487,2.11111111111111,4.5,4.75,6.52777777777778,1,3,1,0.527777777777778,0.277777777777778,0.527777777777778
"2_04_02_V01Y_0",0,0.0625,2.5625,0.125,0,0,0.625,0,0,0.25,0.875,0,0,0,0,0,0,0.125,0.753846153846154,0.0520833333333333,0.541666666666667,0,0,0.0208333333333333,0,0.385416666666667,0.166666666666667,0.104166666666667,0.104166666666667,0.229166666666667,0.0729166666666667,0.3125,2.1875,3.125,5.625,6.25,1,3,1,0.8125,0.5625,0.75
"2_04_03_V01Y_0",0,0,3.22222222222222,0.0555555555555556,0,0.0555555555555556,0.888888888888889,0,0,0,1,0,0,0,0,0,0,0,0.831325301204819,0.0560747663551402,0.560747663551402,0,0,0.0467289719626168,0,0.336448598130841,0.14018691588785,0.0934579439252336,0.121495327102804,0.345794392523364,0.0747663551401869,0.224299065420561,2.55555555555556,2.72222222222222,4.44444444444444,6.11111111111111,0.944444444444444,3,0.944444444444444,0.555555555555556,0.166666666666667,0.333333333333333
"2_04_03_V02Y_0",0,0,3.52941176470588,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.743589743589744,0.0588235294117647,0.549019607843137,0,0.0196078431372549,0.0294117647058824,0,0.343137254901961,0.196078431372549,0.0882352941176471,0.137254901960784,0.254901960784314,0.0882352941176471,0.235294117647059,2.35294117647059,3.47058823529412,4.29411764705882,4.41176470588235,1,3,1,0.470588235294118,0.3125,0.4375
"2_04_04_V01Y_0",0.0666666666666667,0.133333333333333,3.93333333333333,0.133333333333333,0.2,0,0.533333333333333,0,0,0.133333333333333,1,0,0,0,0,0,0,0,0.825396825396825,0.0595238095238095,0.523809523809524,0,0.0119047619047619,0.0714285714285714,0,0.333333333333333,0.130952380952381,0.0714285714285714,0.119047619047619,0.297619047619048,0.119047619047619,0.25,2.14285714285714,4.21428571428571,5.26666666666667,8.33333333333333,1,3,1,0.733333333333333,0.307692307692308,0.692307692307692
"2_04_04_V02Y_0",0.133333333333333,0.4,2.33333333333333,0.533333333333333,0.133333333333333,0,0.2,0,0,0.133333333333333,1,0,0,0,0,0,0,0,0.802816901408451,0.0515463917525773,0.494845360824742,0,0,0.0206185567010309,0,0.43298969072165,0.175257731958763,0.11340206185567,0.175257731958763,0.164948453608247,0.103092783505155,0.268041237113402,2.21428571428571,5.71428571428571,4.2,9.46666666666667,1,3,0.933333333333333,0.333333333333333,0.133333333333333,0.333333333333333
"2_05_01_V01Y_1",0,0.0526315789473684,4.42105263157895,0,0.368421052631579,0,0.631578947368421,0,0,0,1,0,0,0,0,0,0,0,0.888888888888889,0.0298507462686567,0.507462686567164,0,0,0.0522388059701493,0,0.41044776119403,0.0895522388059701,0.0671641791044776,0.0970149253731343,0.350746268656716,0.134328358208955,0.261194029850746,2.4375,4.9375,5.375,8.5625,1,3,0.933333333333333,0.875,0.3125,0.75
"2_05_01_V02Y_0",0.0625,0.0555555555555556,3.72222222222222,0.0555555555555556,0.166666666666667,0,0.777777777777778,0,0,0,1,0,0,0,0,0,0,0,0.792207792207792,0.06,0.58,0,0,0.07,0,0.29,0.17,0.06,0.11,0.33,0.1,0.23,2.5,2.5,4,5.05555555555556,1,3,0.944444444444444,0.222222222222222,0.0555555555555556,0.222222222222222
