term,estimate,std.error,statistic,p.value,outcome,outcome_label,control_mean,n,r2,interaction_joint_p,q.value
treat_GD_huge,0.7795118392043306,2.096690255515361,0.3717820680254598,0.7101032324927081,bn_productive_hrs,Productive hours,18.635062239476753,1770,0.03412143201106255,0.2680029564371514,0.84
treat_combined,2.6644072306547018,2.1119582622892725,1.2615813854988773,0.20727919286883445,bn_productive_hrs,Productive hours,18.635062239476753,1770,0.03412143201106255,0.2680029564371514,0.382
treat_HD_RA,1.680908760855719,1.6143348516212128,1.0412392194640712,0.2979182902884594,bn_productive_hrs,Productive hours,18.635062239476753,1770,0.03412143201106255,0.2680029564371514,0.501
treat_GD_main_RA,-0.5122090884021421,1.708757925362414,-0.29975520862237204,0.7644019390284486,bn_productive_hrs,Productive hours,18.635062239476753,1770,0.03412143201106255,0.2680029564371514,0.84
treat_GD_huge_RA,1.9600660460134545,2.072838991912789,0.9455949321971846,0.34449477848070065,bn_productive_hrs,Productive hours,18.635062239476753,1770,0.03412143201106255,0.2680029564371514,0.558
treat_combined_RA,3.748162243445169,2.0748727697974956,1.8064540139543033,0.07103102757373549,bn_productive_hrs,Productive hours,18.635062239476753,1770,0.03412143201106255,0.2680029564371514,0.18199999999999994
RA,-0.38189528060875216,1.0970653525573872,-0.3481062269613289,0.7278051657178692,bn_productive_hrs,Productive hours,18.635062239476753,1770,0.03412143201106255,0.2680029564371514,0.84
treat_HD,0.12104858052639236,0.2686437118058999,0.4505915277624373,0.6523436451139003,bn_monthly_income,Monthly income,8.052206556687258,1770,0.03254776203410614,0.126533698166907,0.84
treat_GD_main,0.7365759123353887,0.25999722256868596,2.8330145416872687,0.004667628802823488,bn_monthly_income,Monthly income,8.052206556687258,1770,0.03254776203410614,0.126533698166907,0.020000000000000018
treat_GD_huge,0.7439382136717181,0.3697389040595168,2.0120636630436013,0.044376780552502944,bn_monthly_income,Monthly income,8.052206556687258,1770,0.03254776203410614,0.126533698166907,0.127
treat_combined,1.0066207075820333,0.3134725767197822,3.211192245635785,0.0013475164905761372,bn_monthly_income,Monthly income,8.052206556687258,1770,0.03254776203410614,0.126533698166907,0.007000000000000006
treat_HD_RA,0.500333557416001,0.2615500611134275,1.9129552303909398,0.0559280905319996,bn_monthly_income,Monthly income,8.052206556687258,1770,0.03254776203410614,0.126533698166907,0.15200000000000002
treat_GD_main_RA,0.3393745784985467,0.2541778074770953,1.3351857184822429,0.1820012056343668,bn_monthly_income,Monthly income,8.052206556687258,1770,0.03254776203410614,0.126533698166907,0.376
treat_GD_huge_RA,0.5507789217827228,0.3727269080324369,1.4777009921022144,0.13968019013434674,bn_monthly_income,Monthly income,8.052206556687258,1770,0.03254776203410614,0.126533698166907,0.30399999999999994
treat_combined_RA,0.7543543740125177,0.31095336873339513,2.4259405102611553,0.015376224912309163,bn_monthly_income,Monthly income,8.052206556687258,1770,0.03254776203410614,0.126533698166907,0.052999999999999936
RA,-0.4343257381735881,0.18508303770827045,-2.346653391642384,0.01906152653258371,bn_monthly_income,Monthly income,8.052206556687258,1770,0.03254776203410614,0.126533698166907,0.05899999999999994
treat_HD,1.2146046940423616,0.37300405811998466,3.256277425409828,0.0011519145667008117,bn_tot_prod_assetval,Productive assets,5.606797100139101,1770,0.10910630291575596,0.6494774442931541,0.007000000000000006
treat_GD_main,3.675204458888581,0.35771337445679263,10.27416004355325,4.860626699302766e-24,bn_tot_prod_assetval,Productive assets,5.606797100139101,1770,0.10910630291575596,0.6494774442931541,0.0010000000000000009
treat_GD_huge,3.8285377557923805,0.4893735755537872,7.82334385639828,9.15436955621332e-15,bn_tot_prod_assetval,Productive assets,5.606797100139101,1770,0.10910630291575596,0.6494774442931541,0.0010000000000000009
treat_combined,4.257829988573201,0.4277818172504852,9.953274816447033,1.0615314903486872e-22,bn_tot_prod_assetval,Productive assets,5.606797100139101,1770,0.10910630291575596,0.6494774442931541,0.0010000000000000009
treat_HD_RA,-0.10792066678866585,0.36746340290087687,-0.2936909252369206,0.7690313188623716,bn_tot_prod_assetval,Productive assets,5.606797100139101,1770,0.10910630291575596,0.6494774442931541,0.84
treat_GD_main_RA,-0.06439502912485366,0.3545728241263149,-0.1816129853818499,0.8559089415605852,bn_tot_prod_assetval,Productive assets,5.606797100139101,1770,0.10910630291575596,0.6494774442931541,0.84
