"study_id","estimand_id","target","k","removal_fraction","direction","position","observation_id","model_row_position"
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",13,0.00492610837438424,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",13,0.00492610837438424,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",84,95,84
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",1945,2193,1945
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",1012,1130,1012
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",1847,2079,1847
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",1786,2009,1786
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",1217,1373,1217
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",1144,1285,1144
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",2235,2517,2235
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",2338,2631,2338
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",2326,2617,2326
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",459,504,459
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",14,0.00530503978779841,"Increase",1052,1176,1052
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",84,95,84
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",1945,2193,1945
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",1012,1130,1012
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",1847,2079,1847
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",1786,2009,1786
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",1217,1373,1217
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",1144,1285,1144
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",2235,2517,2235
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",2338,2631,2338
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",2326,2617,2326
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",459,504,459
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",1052,1176,1052
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",15,0.00568397120121258,"Increase",1938,2186,1938
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",84,95,84
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",1945,2193,1945
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",1012,1130,1012
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",1847,2079,1847
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",1786,2009,1786
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",1217,1373,1217
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",1144,1285,1144
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",2235,2517,2235
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",2338,2631,2338
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",2326,2617,2326
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",459,504,459
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",1052,1176,1052
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",1938,2186,1938
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",16,0.00606290261462675,"Increase",2330,2621,2330
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",84,95,84
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1945,2193,1945
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1012,1130,1012
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1847,2079,1847
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1786,2009,1786
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1217,1373,1217
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1144,1285,1144
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",2235,2517,2235
