"study_id","estimand_id","target","n","p","beta_original","max_k","max_removal_fraction","max_relative_change","min_k_25pct","min_fraction_25pct","direction_25pct","min_k_50pct","min_fraction_50pct","direction_50pct","min_k_cross_zero","min_fraction_cross_zero","direction_cross_zero","min_k_sign_flip","min_fraction_sign_flip","direction_sign_flip","non_nested_events","N"
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",2639,430,69.2071674949056,131,0.0496400151572565,2.60473940522243,6,0.00227358848048503,"Increase",13,0.00492610837438424,"Decrease",41,0.0155361879499811,"Increase",41,0.0155361879499811,"Increase",0,2639
